url,price_etb,bedrooms,property_type,size_m2,sub_city,furnished
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-7HvKSpR664tYKC6rDbVhTxy9.html,170000,2,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-dazqDqYIbKyB8yPTFI75wfd6.html,130000,2,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-aofXYX54JjURMS6B20zmbUuE.html,250000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-shdJpLKZwPoQNrx301czORJv.html,200000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-a9NbiWNRihNktokdKjO6I0N7.html,200000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-uiUMtM0IrpTL01u8g6Gwyfgo.html,200000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-zema-bole-for-rent-g9jY1Wxy32Arqz3njhKIN13R.html,145000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/5bdrm-villa-in-bole-for-rent-iHo8ixE3W0ihNGYKHXDhU3fj.html,140000,5,Villa,,Bole,False
https://jiji.com.et/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-lolcUw2e0Ni7YlbAOZtePz6D.html,90000,3,Apartment,,Bole,False
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-sAYBcxm7nDS8RebYHTHifqtg.html,160000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-1bdrm-apartment-in-bole-for-rent-n3nhfOaKmZODp7t0pX4rJjbj.html,180000,1,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-4bdrm-apartment-in-eagle-hills-bole-for-rent-oN9Gmn2dmskzn57Q03PhVTKS.html,350000,4,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/2bdrm-apartment-in-bole-for-rent-udMsu9XuHsCUTz8LzBA0xKZ.html,85000,2,Apartment,,Bole,False
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-4bdrm-apartment-in-bole-for-rent-u8UwwHAJPy51TVt0auS8oNCA.html,350000,4,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-q94xMjRH4taxSEdXSkLkV7KS.html,280000,3,Apartment,250,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-BwWgnqwlAErQPVqSBVSKHXkC.html,150000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-in17shKmbnUfH6VnvHBGVRPr.html,355000,3,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-8XQwJ3bq9To1jngZuYrY2ISX.html,400000,3,Penthouse,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-7vwbm8CGiCGbXwdJdgBMAgoT.html,120000,3,Apartment,,Bole,False
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-zz6yPwDby1uBZY3wgTXYHo4N.html,190000,2,Apartment,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-5bdrm-house-in-bole-for-rent-iTK57suOjWGxOTlQwGZVUBZe.html,940000,5,House,,Bole,True
https://jiji.com.et/bole/houses-apartments-for-rent/3bdrm-apartment-in-zema-bole-for-rent-6uLYrzv1SuvJgwFzl2CN4iIl.html,100000,3,Apartment,,Bole,False
https://jiji.com.et/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-cEtKIG2DXfzkSWEAfOsrxwYX.html,140000,2,Apartment,180,Bole,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-apartment-in-kazanchis-kirkos-for-rent-pkK2yU5zeRcVt7SR3QFki2kx.html,169000,4,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-BbTN2Im5oQxVEHpPXRH28KGq.html,120000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-7qEomcOXp9m1ixn9c6lzhKjg.html,80000,3,Apartment,200,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-1t0O1sJqrS52HpKuoaAzV05X.html,70000,2,Apartment,155,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-zSZE73X4cCZR3k0tX1Uon44f.html,120000,2,Apartment,168,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-tKIsGRNsq5MeCOZlUR5ExEGJ.html,150000,3,Apartment,265,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/6bdrm-house-in-kirkos-for-rent-yoDaeKpDUJeYNnvS07fwivJR.html,300000,6,Villa,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-tD9LClLJjvpccv203RrwVbEx.html,120000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-zXOAzdluAJ54XG0Fa1pLApvQ.html,80000,2,Apartment,134,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-ckKaaNSVjI6vcm2Nx9FD9wNR.html,100000,3,Apartment,200,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-n7fyQzBmD1EEJ3wWoWRxVJSw.html,85000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-65cRIrY1mLYpvtwGs2ftO8Yv.html,200000,3,Apartment,285,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-l1NuvPc5HtCW2w7WhcqrigKw.html,255000,3,Apartment,265,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-8hkLULSagGB4mVOJVd1mi46U.html,170000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-zema-kirkos-for-rent-dplFSp767EzRUTakPa7ODGEs.html,150000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-yWpXlOizKN2BRuUmc4UkjSYf.html,65000,2,Apartment,189,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-5IWzCiupd744YVKL2ql8LQL1.html,170000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-hHEKRV5XxhVtr9DNpZLAs6EU.html,80000,2,Apartment,181,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-7Pn0GvYgA2m1ibwvEQMJ4hIC.html,100000,3,Apartment,200,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-4bdrm-apartment-in-adese-ababaa-kirkos-for-rent-5YofERDRMys8Y9qw7NMhQWrj.html,165000,4,Penthouse,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-r339sd6Yf2kSf8NsCjUiSG2i.html,110000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-kqJGgmtXkTzcY726JPLaH3CI.html,126500,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adese-ababaa-kirkos-for-rent-ij9NlGHSR3CJEMj5g5FgO8To.html,110000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-fZHjiGmGiz9Np1c4fKlPibVD.html,162000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-3HUGUPtBLza4fTzUa7WBlRTf.html,70000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-iHcHmzchctOtmIo0O0SwzMur.html,170000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-wg4tepWdhcBFbjHr3qeaVCkq.html,165000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adids-abba-kirkos-for-rent-rA39tn1pn0rL4EEfRlBh5hgY.html,165000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addsi-abebe-kirkos-for-rent-fZ34VbXq4K6CPbgGSwAoMQ4D.html,107000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-6bdrm-house-in-adese-ababaa-kirkos-for-rent-eNAiVNYIbInjRnGr2eHjvrSU.html,230000,6,House,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-rCIX82EW6cf5Qe83XBv4VLG5.html,137500,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/1bdrm-apartment-in-adese-ababaa-kirkos-for-rent-maDsduLsYfWGn6X6e9bg0RQX.html,55000,1,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addos-abeba-kirkos-for-rent-fqAzhQYCWXZ7MuTypyRA2whB.html,170000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-pNcP1WWUZeApjO3Q4JRzbnh4.html,120000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-fpD2hUyUA8sEGPfn6lT3eYxV.html,120000,2,Apartment,95,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-B89fnCI10BBKYwJ3JX9sQ5PD.html,110000,3,Apartment,200,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-eLBK24BwCVR8PhrMmXUIfCgO.html,137500,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-hcDqMxsBxs14Z5tdtfnRB5J.html,108000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adidis-ababa-kirkos-for-rent-eV9blF5QkYR61qIVjjL36LZB.html,130000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-10bdrm-house-in-kirkos-for-rent-eUwY4XNdKrcOF56XS3u6PQM.html,800000,10,House,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-kirkos-for-rent-Bx6VERSTdtJQMOV1TtSJ7JGJ.html,100000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-kirkos-for-rent-dNPzEtNc2Y54hOLQHOfGC6eC.html,90000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-kirkos-for-rent-mkbvjTf04bWuDRUbMLeQULKV.html,284000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-duplex-in-kirkos-for-rent-z5muuyFX5xxkjagPeBxroWC7.html,100000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-1sTH5PLIBfengJEYvXKSHVnj.html,100000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-ke0sWtyRm0C1emawnhedoDBi.html,60000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-kzOBXe5UCAL3uV6BcfRcpCzZ.html,95000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-p0jKgWesatkprdnjL6oRRPwO.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/1bdrm-house-in-real-kirkos-for-rent-rsAyIWyK5oUbaRDISKy4dyDJ.html,55000,1,House,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-real-kirkos-for-rent-55F6zxlvujKj78LEyTVbZORU.html,120000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-apartment-in-addis-abeba-kirkos-for-rent-oyZeuG0h6dcDahGXV6gV5h7N.html,411800,4,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-8X7HJ4LFdjDQtU9r5Anc2fcq.html,65000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-rDWLYwNM6bM3ceWVJLYLKqXS.html,150000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-sqqHYEJkSMeZsvX209aPU6em.html,75000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartinent-kirkos-for-rent-nPbhFREIpWibrWsYxFFxJadL.html,70000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-z4JSW9XCxuSlPP5kERKNR5UZ.html,70000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-zCwRCkwXcQNxEV3mFzX10c4P.html,200000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-MvJSP8tpoaWc78fiicILZFp.html,80000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-59gbMVphzrCw1GVqAa1L13HH.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-mqTjGtSFlvjj17aDU04vbZ6u.html,75000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-VCjVZcubBXl3orsaJej3QT2.html,225000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-luxury-fernished-kirkos-for-rent-mtCu38bNaISoBXid0wvLxpve.html,160000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-villa-in-kirkos-for-rent-izDWLPB4yja8vaOeLVdJSaX.html,185000,3,Villa,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-dYBlI3Pyv1InCQhiuhMs0QYY.html,75000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/1bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-hypp50WxCTrtU98F6smfdl75.html,65000,1,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/1bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-uEKsooMcGvHv0WPdTLw9xq29.html,55000,1,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-f5t2b6MTLLcYkRTiCOmzlDTn.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-iTpmKShb4BGvFQNAymOJAR3l.html,150000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-z9G8dSi4nOcZ4UMJ5gWB0oMG.html,76500,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-apartment-in-4-bedroom-luxury-kirkos-for-rent-13uCX2S13KC2hNZZpMCMyFzi.html,120000,4,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-34BsyS3tdSka735wpIscg0Eg.html,150000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartment-kirkos-for-rent-mA23YV6FOf35u9y7bUz7j9Ck.html,350000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-CzfLtDoPjEWqH6AROAN3hHO7.html,60000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-aqYiJ4g4N9Sf4pZGr4z9tHNz.html,85000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-apartments-kirkos-for-rent-mHVBXgo6bTpdE5Z8NJP98cit.html,120000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-590dC0Keq9hAMIaoeJNZty98.html,65000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-apartiment-kirkos-for-rent-pGSDlDxkCuZcufGMo2PJvQmI.html,65000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-irkQ829m0wsieBMwqGHK9FCv.html,110000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-2PS9sL5BFxTQhCMCPgMhnLKj.html,150000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-2t4nUKs80ELfCKt8lQJfbLhJ.html,220000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-808qrUFQpy3lxgdq6eU0Q4Ss.html,220000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-8vXukyXI8VTFn6E0H8GgxGLv.html,130000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-s8p2GqgdxDlps4i3shFQS7Wi.html,225000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-uBYRRMy4kTsKL8YEpfvnAZlB.html,75000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-2bedroom-luxury-kirkos-for-rent-pHdFFjG3SvzQNhXwvnpJbM3c.html,160000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-new-kirkos-for-rent-nzrZt32oMVoEP3C7JhUZKv5J.html,160000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-38bUhi0p2IoaJjJQlzapswFf.html,150000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-apartment-in-kirkos-for-rent-85Psc0rujd6hYMOi1jg51dkG.html,150000,4,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-zTWtpZHrWkklL34knpABJ7WO.html,245000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-5Sk1uv7v6iaWlhy7or0megPq.html,70000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartment-kirkos-for-rent-6ukhpW4haIULGT9gzfaMrUnj.html,350000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-7OGgTeMxTidXUAzunfIksW3T.html,140000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-eXU9fDMGqJeyrx6Ay3ow09YG.html,250000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-6bdrm-villa-in-kirkos-for-rent-llVhS9ET2nxUCgaE2xI8cK5M.html,400000,6,Villa,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-3NBmsAkXILqgx4adFYrxaxew.html,250000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-nFe4bUjbNYVCiuogf8TiMCS4.html,200000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-yrrhGOLB4WKms3QsLzJ6vLcW.html,130000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-nzs6QKGIVPjrCVjXv8kHfKXN.html,90000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-td-kirkos-for-rent-hReMxSE2Ose4VKBWpjcZc7sg.html,220000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-apartment-in-3bedroom-luxury-kirkos-for-rent-tQKz68yYCEPlMGY0fDfofvIh.html,130000,4,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-n14DDSlvnp2ZwwdZRW0Bf8lR.html,150000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-house-in-luxury-apartiment-kirkos-for-rent-zLnTmlD5zW3WhELjti8PWZpF.html,80000,3,House,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-diLZlSir8blYNNZWBzWC5tC2.html,90000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-xrtb3XjB1Mz9P9QEjHptFPRA.html,95000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-4bdrm-apartment-in-apartment-kirkos-for-rent-yozhxI9PSKHtvvyBPAYmB46R.html,70000,4,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-49ZeWdrLiGv6I66qAa18xJgW.html,70000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-lfOCjVwDVJDBH2Ef4HRmXnDd.html,150000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-Bhyvdsc2NHGQhxr1MSIECfWX.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-house-in-kirkos-for-rent-VpIJCT8IDOlqeSkTOOrakdl.html,180000,3,House,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-fdL4tcg7r3tv6ql3DKzAaMXv.html,70000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-ndr9kvVSKglUzPFZXwmEAMNn.html,200000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-aiFxdPOX96mRp3dNhXdyxcwd.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-642Nhxoox8JoCk8ooRhuW75P.html,130000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-s53icL0iMuaHthzg4l8ykgkv.html,200000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-zdncUBvDQGoO4zwqYAY9cpwG.html,125200,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-3YC2mYmnSTAONQMbh0ONYGQ5.html,200000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-aMsZ1zyoRfEuSBNUhHOoweRT.html,150000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-3aiIzAFCTtl3Rni7fxtvhswl.html,130000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-anyr69Q6pmLIwZ9BbkmqrwDY.html,230000,2,Apartment,,Kirkos,True
